timestamp,asset_id,channel,value
2024-03-01T00:00:00.355000,gearbox_01,microphone,0.6003256061117896
2024-03-01T00:00:00.360000,gearbox_01,microphone,0.9358671535155092
2024-03-01T00:00:00.365000,gearbox_01,microphone,0.9932415765529818
2024-03-01T00:00:00.370000,gearbox_01,microphone,1.0396803010390254
2024-03-01T00:00:00.375000,gearbox_01,microphone,1.1111428605149019
2024-03-01T00:00:00.380000,gearbox_01,microphone,1.065559050321381
2024-03-01T00:00:00.385000,gearbox_01,microphone,1.0378451531609014
2024-03-01T00:00:00.390000,gearbox_01,microphone,0.5260209188966813
2024-03-01T00:00:00.395000,gearbox_01,microphone,0.6007023370001107
2024-03-01T00:00:00.400000,gearbox_01,microphone,0.702645286316374
2024-03-01T00:00:00.405000,gearbox_01,microphone,0.05627074544234095
2024-03-01T00:00:00.410000,gearbox_01,microphone,0.5241343498756706
2024-03-01T00:00:00.415000,gearbox_01,microphone,0.3125200781547184
2024-03-01T00:00:00.420000,gearbox_01,microphone,-0.09496706893232472
2024-03-01T00:00:00.425000,gearbox_01,microphone,-0.2376772479811641
2024-03-01T00:00:00.430000,gearbox_01,microphone,-0.5440816093278387
2024-03-01T00:00:00.435000,gearbox_01,microphone,-0.3793407045171561
2024-03-01T00:00:00.440000,gearbox_01,microphone,-0.6370879398661576
2024-03-01T00:00:00.445000,gearbox_01,microphone,-0.8350966192104522
2024-03-01T00:00:00.450000,gearbox_01,microphone,-1.2506178854943473
2024-03-01T00:00:00.455000,gearbox_01,microphone,-0.7718741726856749
2024-03-01T00:00:00.460000,gearbox_01,microphone,-1.1648749064043813
2024-03-01T00:00:00.465000,gearbox_01,microphone,-0.846413493747586
2024-03-01T00:00:00.470000,gearbox_01,microphone,-0.9655982167160725
2024-03-01T00:00:00.475000,gearbox_01,microphone,-0.7450929098685524
2024-03-01T00:00:00.480000,gearbox_01,microphone,-0.3552110334705811
2024-03-01T00:00:00.485000,gearbox_01,microphone,-0.846779071866327
2024-03-01T00:00:00.490000,gearbox_01,microphone,-0.4038482202290834
2024-03-01T00:00:00.495000,gearbox_01,microphone,-0.3858775254025921
2024-03-01T00:00:00.500000,gearbox_01,microphone,-0.16217601220535702
2024-03-01T00:00:00.505000,gearbox_01,microphone,0.24695227401854405
2024-03-01T00:00:00.510000,gearbox_01,microphone,0.20347756003520268
2024-03-01T00:00:00.515000,gearbox_01,microphone,0.2957232955996455
2024-03-01T00:00:00.520000,gearbox_01,microphone,0.5330626787224048
2024-03-01T00:00:00.525000,gearbox_01,microphone,1.1870601131529348
2024-03-01T00:00:00.530000,gearbox_01,microphone,0.8791333061525368
2024-03-01T00:00:00.535000,gearbox_01,microphone,0.8304756505573769
2024-03-01T00:00:00.540000,gearbox_01,microphone,1.1070334987004014
2024-03-01T00:00:00.545000,gearbox_01,microphone,0.7130824221889596
2024-03-01T00:00:00.550000,gearbox_01,microphone,0.9513509300587851
2024-03-01T00:00:00.555000,gearbox_01,microphone,1.0439995235665962
2024-03-01T00:00:00.560000,gearbox_01,microphone,0.7712868333021582
2024-03-01T00:00:00.565000,gearbox_01,microphone,0.5556867137774623
2024-03-01T00:00:00.570000,gearbox_01,microphone,0.00530941630648335
2024-03-01T00:00:00.575000,gearbox_01,microphone,0.505259857622385
2024-03-01T00:00:00.580000,gearbox_01,microphone,0.11610182738232011
2024-03-01T00:00:00.585000,gearbox_01,microphone,0.17358260921685995
2024-03-01T00:00:00.590000,gearbox_01,microphone,0.09152725826919417
2024-03-01T00:00:00.595000,gearbox_01,microphone,-0.6501619856300564
2024-03-01T00:00:00.600000,gearbox_01,microphone,-0.5290877464492142
2024-03-01T00:00:00.605000,gearbox_01,microphone,-0.9687821296097814
2024-03-01T00:00:00.610000,gearbox_01,microphone,-0.7049632070595055
2024-03-01T00:00:00.615000,gearbox_01,microphone,-0.9955376550316681
2024-03-01T00:00:00.620000,gearbox_01,microphone,-0.8312932571352041
2024-03-01T00:00:00.625000,gearbox_01,microphone,-1.1389998946948068
2024-03-01T00:00:00.630000,gearbox_01,microphone,-1.1321414803265408
2024-03-01T00:00:00.635000,gearbox_01,microphone,-1.1601642741544629
2024-03-01T00:00:00.640000,gearbox_01,microphone,-0.9050181927322396
2024-03-01T00:00:00.645000,gearbox_01,microphone,-0.4339546497675518
2024-03-01T00:00:00.650000,gearbox_01,microphone,-1.0563844607330721
2024-03-01T00:00:00.655000,gearbox_01,microphone,-0.7858619928184657
2024-03-01T00:00:00.660000,gearbox_01,microphone,-0.3562503538759094
2024-03-01T00:00:00.665000,gearbox_01,microphone,-0.24940206833712827
2024-03-01T00:00:00.670000,gearbox_01,microphone,-0.17910053602596487
2024-03-01T00:00:00.675000,gearbox_01,microphone,0.5955316138927549
2024-03-01T00:00:00.680000,gearbox_01,microphone,0.3144389363832176
2024-03-01T00:00:00.685000,gearbox_01,microphone,0.8823515952800058
2024-03-01T00:00:00.690000,gearbox_01,microphone,0.5933286304639306
2024-03-01T00:00:00.695000,gearbox_01,microphone,0.3905119795128146
2024-03-01T00:00:00.700000,gearbox_01,microphone,1.0542594354459331
2024-03-01T00:00:00.705000,gearbox_01,microphone,1.2693183554250782
2024-03-01T00:00:00.710000,gearbox_01,microphone,1.1331476827475977
2024-03-01T00:00:00.715000,gearbox_01,microphone,1.2205528738341693
2024-03-01T00:00:00.720000,gearbox_01,microphone,0.7232396293674315
2024-03-01T00:00:00.725000,gearbox_01,microphone,0.5338345701636706
2024-03-01T00:00:00.730000,gearbox_01,microphone,0.7813355334023226
2024-03-01T00:00:00.735000,gearbox_01,microphone,0.42780011823058484
2024-03-01T00:00:00.740000,gearbox_01,microphone,0.48596297671824534
2024-03-01T00:00:00.745000,gearbox_01,microphone,0.04585659526988442
2024-03-01T00:00:00.750000,gearbox_01,microphone,-0.07895260403838901
2024-03-01T00:00:00.755000,gearbox_01,microphone,-0.1299435344807036
2024-03-01T00:00:00.760000,gearbox_01,microphone,-0.37809456582265594
2024-03-01T00:00:00.765000,gearbox_01,microphone,-0.537842433506622
2024-03-01T00:00:00.770000,gearbox_01,microphone,-0.7954577384813294
2024-03-01T00:00:00.775000,gearbox_01,microphone,-0.5316156682081983
2024-03-01T00:00:00.780000,gearbox_01,microphone,-0.9066942762818916
2024-03-01T00:00:00.785000,gearbox_01,microphone,-1.0896153601080871
2024-03-01T00:00:00.790000,gearbox_01,microphone,-0.9509172938024281
2024-03-01T00:00:00.795000,gearbox_01,microphone,-1.203671955581891
2024-03-01T00:00:00.800000,gearbox_01,microphone,-0.8589316273959721
2024-03-01T00:00:00.805000,gearbox_01,microphone,-0.5569910639302758
2024-03-01T00:00:00.810000,gearbox_01,microphone,-0.7861363865337614
2024-03-01T00:00:00.815000,gearbox_01,microphone,-0.8615858555272241
2024-03-01T00:00:00.820000,gearbox_01,microphone,-0.7546299650765717
2024-03-01T00:00:00.825000,gearbox_01,microphone,-0.3629053280115638
2024-03-01T00:00:00.830000,gearbox_01,microphone,-0.35569249816510373
2024-03-01T00:00:00.835000,gearbox_01,microphone,-0.18781346382234737
2024-03-01T00:00:00.840000,gearbox_01,microphone,0.2645618745435908
2024-03-01T00:00:00.845000,gearbox_01,microphone,0.2930087008377761
2024-03-01T00:00:00.850000,gearbox_01,microphone,0.681271843715862
2024-03-01T00:00:00.855000,gearbox_01,microphone,0.7411475728604882
2024-03-01T00:00:00.860000,gearbox_01,microphone,0.7511419225489566
2024-03-01T00:00:00.865000,gearbox_01,microphone,1.1763810344211818
2024-03-01T00:00:00.870000,gearbox_01,microphone,1.1838144691321333
2024-03-01T00:00:00.875000,gearbox_01,microphone,0.9497896675475987
2024-03-01T00:00:00.880000,gearbox_01,microphone,0.8084315305541871
2024-03-01T00:00:00.885000,gearbox_01,microphone,1.1167265993616673
2024-03-01T00:00:00.890000,gearbox_01,microphone,1.0967523119809606
2024-03-01T00:00:00.895000,gearbox_01,microphone,0.643982222367106
2024-03-01T00:00:00.900000,gearbox_01,microphone,0.4936242039199846
2024-03-01T00:00:00.905000,gearbox_01,microphone,0.7485771730281205
2024-03-01T00:00:00.910000,gearbox_01,microphone,0.6035272020412807
2024-03-01T00:00:00.915000,gearbox_01,microphone,0.04453907681921248
2024-03-01T00:00:00.920000,gearbox_01,microphone,-0.22411498062158103
2024-03-01T00:00:00.925000,gearbox_01,microphone,-0.23576415764563607
2024-03-01T00:00:00.930000,gearbox_01,microphone,-0.5834742117380765
2024-03-01T00:00:00.935000,gearbox_01,microphone,-0.6118660559589217
2024-03-01T00:00:00.940000,gearbox_01,microphone,-0.6222549449836311
2024-03-01T00:00:00.945000,gearbox_01,microphone,-0.7171025086577546
2024-03-01T00:00:00.950000,gearbox_01,microphone,-0.7678194599872605
2024-03-01T00:00:00.955000,gearbox_01,microphone,-1.2435791746477391
2024-03-01T00:00:00.960000,gearbox_01,microphone,-1.4306699821971383
2024-03-01T00:00:00.965000,gearbox_01,microphone,-0.7241909597526749
2024-03-01T00:00:00.970000,gearbox_01,microphone,-0.839204641382832
2024-03-01T00:00:00.975000,gearbox_01,microphone,-0.6721734556846677
2024-03-01T00:00:00.980000,gearbox_01,microphone,-0.7230415424422789
2024-03-01T00:00:00.985000,gearbox_01,microphone,-0.27788709158427916
2024-03-01T00:00:00.990000,gearbox_01,microphone,-0.21695605374486523
2024-03-01T00:00:00.995000,gearbox_01,microphone,-0.31281723116682003
2024-03-01T00:00:01,gearbox_01,microphone,0.21784618604331132
2024-03-01T00:00:01.005000,gearbox_01,microphone,-0.22932807872834918
2024-03-01T00:00:01.010000,gearbox_01,microphone,-0.051039034178540166
2024-03-01T00:00:01.015000,gearbox_01,microphone,0.5909924376982053
2024-03-01T00:00:01.020000,gearbox_01,microphone,0.8591663286561966
2024-03-01T00:00:01.025000,gearbox_01,microphone,0.6631979900917028
2024-03-01T00:00:01.030000,gearbox_01,microphone,0.9430307297939332
2024-03-01T00:00:01.035000,gearbox_01,microphone,1.0375424476569972
2024-03-01T00:00:01.040000,gearbox_01,microphone,1.012559383823415
2024-03-01T00:00:01.045000,gearbox_01,microphone,1.2136203284718312
2024-03-01T00:00:01.050000,gearbox_01,microphone,1.1291258262591062
2024-03-01T00:00:01.055000,gearbox_01,microphone,0.8936054890828029
2024-03-01T00:00:01.060000,gearbox_01,microphone,0.5897281417704408
2024-03-01T00:00:01.065000,gearbox_01,microphone,0.6441017667185273
2024-03-01T00:00:01.070000,gearbox_01,microphone,0.4552470544010353
2024-03-01T00:00:01.075000,gearbox_01,microphone,0.0506684765262021
2024-03-01T00:00:01.080000,gearbox_01,microphone,-0.15196909050140373
2024-03-01T00:00:01.085000,gearbox_01,microphone,-0.1211480934509217
2024-03-01T00:00:01.090000,gearbox_01,microphone,-0.42799471329422356
2024-03-01T00:00:01.095000,gearbox_01,microphone,-0.5287174969669026
2024-03-01T00:00:01.100000,gearbox_01,microphone,-0.4535997319182645
2024-03-01T00:00:01.105000,gearbox_01,microphone,-0.4988370216403053
2024-03-01T00:00:01.110000,gearbox_01,microphone,-0.7924590344344355
2024-03-01T00:00:01.115000,gearbox_01,microphone,-0.9138236530084232
2024-03-01T00:00:01.120000,gearbox_01,microphone,-1.061583543771505
2024-03-01T00:00:01.125000,gearbox_01,microphone,-0.8791004814986934
2024-03-01T00:00:01.130000,gearbox_01,microphone,-0.9782134253335
2024-03-01T00:00:01.135000,gearbox_01,microphone,-1.0472095988882
2024-03-01T00:00:01.140000,gearbox_01,microphone,-1.1304497877469122
2024-03-01T00:00:01.145000,gearbox_01,microphone,-0.6137695791950758
2024-03-01T00:00:01.150000,gearbox_01,microphone,-0.9023325990329977
2024-03-01T00:00:01.155000,gearbox_01,microphone,-0.24693320688363407
2024-03-01T00:00:01.160000,gearbox_01,microphone,-0.15767925531792992
2024-03-01T00:00:01.165000,gearbox_01,microphone,0.01967570781969577
2024-03-01T00:00:01.170000,gearbox_01,microphone,0.09492654288925187
2024-03-01T00:00:01.175000,gearbox_01,microphone,0.4972379139986914
2024-03-01T00:00:01.180000,gearbox_01,microphone,0.35804826437851783
2024-03-01T00:00:01.185000,gearbox_01,microphone,0.5887142179074794
2024-03-01T00:00:01.190000,gearbox_01,microphone,0.48051433651411957
2024-03-01T00:00:01.195000,gearbox_01,microphone,0.7635896748473547
2024-03-01T00:00:01.200000,gearbox_01,microphone,0.7399101251253842
2024-03-01T00:00:01.205000,gearbox_01,microphone,0.6912879219848919
2024-03-01T00:00:01.210000,gearbox_01,microphone,1.2604857799568343
2024-03-01T00:00:01.215000,gearbox_01,microphone,1.1160290719321582
2024-03-01T00:00:01.220000,gearbox_01,microphone,0.8458211941278257
2024-03-01T00:00:01.225000,gearbox_01,microphone,0.44024996599056937
2024-03-01T00:00:01.230000,gearbox_01,microphone,0.7344700002504071
2024-03-01T00:00:01.235000,gearbox_01,microphone,0.6047194871702275
2024-03-01T00:00:01.240000,gearbox_01,microphone,0.38476077005799053
2024-03-01T00:00:01.245000,gearbox_01,microphone,-0.10060892064260385
2024-03-01T00:00:01.250000,gearbox_01,microphone,0.20256034425098185
2024-03-01T00:00:01.255000,gearbox_01,microphone,0.16294068096890302
2024-03-01T00:00:01.260000,gearbox_01,microphone,-0.42510866984274664
2024-03-01T00:00:01.265000,gearbox_01,microphone,-0.8062162242932507
2024-03-01T00:00:01.270000,gearbox_01,microphone,-0.6663333547185626
2024-03-01T00:00:01.275000,gearbox_01,microphone,-1.0832800648430985
2024-03-01T00:00:01.280000,gearbox_01,microphone,-0.9401610651617327
2024-03-01T00:00:01.285000,gearbox_01,microphone,-0.9129766561867766
2024-03-01T00:00:01.290000,gearbox_01,microphone,-1.151687142930853
2024-03-01T00:00:01.295000,gearbox_01,microphone,-0.7578753707303175
2024-03-01T00:00:01.300000,gearbox_01,microphone,-0.9032595384517936
2024-03-01T00:00:01.305000,gearbox_01,microphone,-0.7599017402510945
2024-03-01T00:00:01.310000,gearbox_01,microphone,-0.591042046969222
2024-03-01T00:00:01.315000,gearbox_01,microphone,-0.4867822326865873
2024-03-01T00:00:01.320000,gearbox_01,microphone,-0.164881169317522
2024-03-01T00:00:01.325000,gearbox_01,microphone,-0.3764244543614342
2024-03-01T00:00:01.330000,gearbox_01,microphone,0.06857770090876433
2024-03-01T00:00:01.335000,gearbox_01,microphone,0.07809760007296994
2024-03-01T00:00:01.340000,gearbox_01,microphone,0.21132203772454597
2024-03-01T00:00:01.345000,gearbox_01,microphone,0.3435401251863646
2024-03-01T00:00:01.350000,gearbox_01,microphone,0.6285349663053195
2024-03-01T00:00:01.355000,gearbox_01,microphone,0.5882317983747254
2024-03-01T00:00:01.360000,gearbox_01,microphone,0.5112557867297005
2024-03-01T00:00:01.365000,gearbox_01,microphone,1.0524180227417548
2024-03-01T00:00:01.370000,gearbox_01,microphone,1.03981355287867
2024-03-01T00:00:01.375000,gearbox_01,microphone,0.9418897011749441
2024-03-01T00:00:01.380000,gearbox_01,microphone,1.1497226392818565
2024-03-01T00:00:01.385000,gearbox_01,microphone,0.5574886190276596
2024-03-01T00:00:01.390000,gearbox_01,microphone,1.0265522023438658
2024-03-01T00:00:01.395000,gearbox_01,microphone,0.43607291524709485
2024-03-01T00:00:01.400000,gearbox_01,microphone,0.46660819364275785
2024-03-01T00:00:01.405000,gearbox_01,microphone,0.5498597794343162
2024-03-01T00:00:01.410000,gearbox_01,microphone,0.44150370150303614
2024-03-01T00:00:01.415000,gearbox_01,microphone,0.1195980103940231
2024-03-01T00:00:01.420000,gearbox_01,microphone,-0.16213070213874825
2024-03-01T00:00:01.425000,gearbox_01,microphone,-0.19729111392526272
2024-03-01T00:00:01.430000,gearbox_01,microphone,-0.09472634029292393
2024-03-01T00:00:01.435000,gearbox_01,microphone,-0.7805002067371243
2024-03-01T00:00:01.440000,gearbox_01,microphone,-0.7091719713657012
2024-03-01T00:00:01.445000,gearbox_01,microphone,-1.0321429486877662
2024-03-01T00:00:01.450000,gearbox_01,microphone,-0.8003894909506883
2024-03-01T00:00:01.455000,gearbox_01,microphone,-0.8440662180904599
2024-03-01T00:00:01.460000,gearbox_01,microphone,-0.8300995949962222
2024-03-01T00:00:01.465000,gearbox_01,microphone,-0.8865770578433091
2024-03-01T00:00:01.470000,gearbox_01,microphone,-1.0419081543320479
2024-03-01T00:00:01.475000,gearbox_01,microphone,-0.917404216909243
2024-03-01T00:00:01.480000,gearbox_01,microphone,-0.7746956907151106
2024-03-01T00:00:01.485000,gearbox_01,microphone,-0.3823710491786012
2024-03-01T00:00:01.490000,gearbox_01,microphone,-0.34284665699030015
2024-03-01T00:00:01.495000,gearbox_01,microphone,-0.23402141054112607
2024-03-01T00:00:01.500000,gearbox_01,microphone,0.10728064220485252
2024-03-01T00:00:01.505000,gearbox_01,microphone,-0.06535469936311353
2024-03-01T00:00:01.510000,gearbox_01,microphone,0.07436432910854812
2024-03-01T00:00:01.515000,gearbox_01,microphone,0.4444909882338555
2024-03-01T00:00:01.520000,gearbox_01,microphone,1.0806896423393098
2024-03-01T00:00:01.525000,gearbox_01,microphone,0.8553772455548971
2024-03-01T00:00:01.530000,gearbox_01,microphone,0.8560991729159284
2024-03-01T00:00:01.535000,gearbox_01,microphone,1.1646210638572991
2024-03-01T00:00:01.540000,gearbox_01,microphone,0.5689493422778695
2024-03-01T00:00:01.545000,gearbox_01,microphone,0.9589632961310982
2024-03-01T00:00:01.550000,gearbox_01,microphone,0.9848997128800553
2024-03-01T00:00:01.555000,gearbox_01,microphone,1.117681310467232
2024-03-01T00:00:01.560000,gearbox_01,microphone,0.9084427061631575
2024-03-01T00:00:01.565000,gearbox_01,microphone,0.6301729787073707
2024-03-01T00:00:01.570000,gearbox_01,microphone,0.41010184397196137
2024-03-01T00:00:01.575000,gearbox_01,microphone,0.21320258264497893
2024-03-01T00:00:01.580000,gearbox_01,microphone,-0.06953635110775155
2024-03-01T00:00:01.585000,gearbox_01,microphone,-0.1503082488225034
2024-03-01T00:00:01.590000,gearbox_01,microphone,-0.2929298872925326
2024-03-01T00:00:01.595000,gearbox_01,microphone,-0.44510927807041567
2024-03-01T00:00:01.600000,gearbox_01,microphone,-0.4602318767265463
2024-03-01T00:00:01.605000,gearbox_01,microphone,-0.3186095675788858
2024-03-01T00:00:01.610000,gearbox_01,microphone,-0.7720948333240254
2024-03-01T00:00:01.615000,gearbox_01,microphone,-0.7769031278669002
2024-03-01T00:00:01.620000,gearbox_01,microphone,-0.8293212966202056
2024-03-01T00:00:01.625000,gearbox_01,microphone,-1.0103942292384596
2024-03-01T00:00:01.630000,gearbox_01,microphone,-1.1684570760870792
2024-03-01T00:00:01.635000,gearbox_01,microphone,-1.031750091099673
2024-03-01T00:00:01.640000,gearbox_01,microphone,-0.5571069525403802
2024-03-01T00:00:01.645000,gearbox_01,microphone,-0.7231574685578998
2024-03-01T00:00:01.650000,gearbox_01,microphone,-1.05791432952674
2024-03-01T00:00:01.655000,gearbox_01,microphone,-0.4345772988986459
2024-03-01T00:00:01.660000,gearbox_01,microphone,-0.17109457968740335
2024-03-01T00:00:01.665000,gearbox_01,microphone,-0.0742525114780717
2024-03-01T00:00:01.670000,gearbox_01,microphone,-0.030056823390327725
2024-03-01T00:00:01.675000,gearbox_01,microphone,0.21281351147662608
2024-03-01T00:00:01.680000,gearbox_01,microphone,0.7828661344907384
2024-03-01T00:00:01.685000,gearbox_01,microphone,0.9666272536632389
2024-03-01T00:00:01.690000,gearbox_01,microphone,0.9691062873301202
2024-03-01T00:00:01.695000,gearbox_01,microphone,1.004084484291376
2024-03-01T00:00:01.700000,gearbox_01,microphone,0.9794864921417011
2024-03-01T00:00:01.705000,gearbox_01,microphone,1.2514355577649696
2024-03-01T00:00:01.710000,gearbox_01,microphone,1.0995497720104677
2024-03-01T00:00:01.715000,gearbox_01,microphone,1.348094496746409
2024-03-01T00:00:01.720000,gearbox_01,microphone,0.7811880761401515
2024-03-01T00:00:01.725000,gearbox_01,microphone,0.8612919735250839
2024-03-01T00:00:01.730000,gearbox_01,microphone,0.7181956132356248
2024-03-01T00:00:01.735000,gearbox_01,microphone,0.4336791997741518
2024-03-01T00:00:01.740000,gearbox_01,microphone,0.3568830015783512
2024-03-01T00:00:01.745000,gearbox_01,microphone,0.03665032025853859
2024-03-01T00:00:01.750000,gearbox_01,microphone,0.08324872653372774
2024-03-01T00:00:01.755000,gearbox_01,microphone,-0.31693307506374835
2024-03-01T00:00:01.760000,gearbox_01,microphone,-0.5414705426963645
2024-03-01T00:00:01.765000,gearbox_01,microphone,-0.7791208907068343
2024-03-01T00:00:01.770000,gearbox_01,microphone,-1.0888967916113539
2024-03-01T00:00:01.775000,gearbox_01,microphone,-0.8204559262911951
2024-03-01T00:00:01.780000,gearbox_01,microphone,-1.0457636724017794
2024-03-01T00:00:01.785000,gearbox_01,microphone,-1.0078265102468837
2024-03-01T00:00:01.790000,gearbox_01,microphone,-1.2992999958324716
2024-03-01T00:00:01.795000,gearbox_01,microphone,-1.0388429489862911
2024-03-01T00:00:01.800000,gearbox_01,microphone,-1.165452100313405
2024-03-01T00:00:01.805000,gearbox_01,microphone,-0.7601850692305426
2024-03-01T00:00:01.810000,gearbox_01,microphone,-0.6341130757223292
2024-03-01T00:00:01.815000,gearbox_01,microphone,-0.5706210573415433
2024-03-01T00:00:01.820000,gearbox_01,microphone,-0.4623885270510881
2024-03-01T00:00:01.825000,gearbox_01,microphone,-0.48836290012562766
2024-03-01T00:00:01.830000,gearbox_01,microphone,0.007321029079590702
2024-03-01T00:00:01.835000,gearbox_01,microphone,0.3923120601047242
2024-03-01T00:00:01.840000,gearbox_01,microphone,0.3035767752455161
2024-03-01T00:00:01.845000,gearbox_01,microphone,0.43610668978230804
2024-03-01T00:00:01.850000,gearbox_01,microphone,0.7077145504587845
2024-03-01T00:00:01.855000,gearbox_01,microphone,0.7783392915055725
2024-03-01T00:00:01.860000,gearbox_01,microphone,1.0026852449839418
2024-03-01T00:00:01.865000,gearbox_01,microphone,0.9811996345091526
2024-03-01T00:00:01.870000,gearbox_01,microphone,0.9305178010484039
2024-03-01T00:00:01.875000,gearbox_01,microphone,1.4500754902986772
2024-03-01T00:00:01.880000,gearbox_01,microphone,0.9741814740858484
2024-03-01T00:00:01.885000,gearbox_01,microphone,1.1920988571870674
2024-03-01T00:00:01.890000,gearbox_01,microphone,0.7539362960250433
2024-03-01T00:00:01.895000,gearbox_01,microphone,1.0376908334858257
2024-03-01T00:00:01.900000,gearbox_01,microphone,0.7263886830758293
2024-03-01T00:00:01.905000,gearbox_01,microphone,0.5465520965159023
2024-03-01T00:00:01.910000,gearbox_01,microphone,0.35554810746232945
