timestamp,label
2023-01-01 00:00:01.210,0
2023-01-01 00:00:01.220,0
2023-01-01 00:00:01.230,0
2023-01-01 00:00:01.240,0
2023-01-01 00:00:01.250,0
2023-01-01 00:00:01.260,0
2023-01-01 00:00:01.270,0
2023-01-01 00:00:01.280,0
2023-01-01 00:00:01.290,0
2023-01-01 00:00:01.300,0
2023-01-01 00:00:01.310,0
2023-01-01 00:00:01.320,0
2023-01-01 00:00:01.330,0
2023-01-01 00:00:01.340,0
2023-01-01 00:00:01.350,0
2023-01-01 00:00:01.360,0
2023-01-01 00:00:01.370,0
2023-01-01 00:00:01.380,0
2023-01-01 00:00:01.390,0
2023-01-01 00:00:01.400,0
2023-01-01 00:00:01.410,0
2023-01-01 00:00:01.420,0
2023-01-01 00:00:01.430,0
2023-01-01 00:00:01.440,0
2023-01-01 00:00:01.450,0
2023-01-01 00:00:01.460,0
2023-01-01 00:00:01.470,0
2023-01-01 00:00:01.480,0
2023-01-01 00:00:01.490,0
2023-01-01 00:00:01.500,0
2023-01-01 00:00:01.510,0
2023-01-01 00:00:01.520,0
2023-01-01 00:00:01.530,0
2023-01-01 00:00:01.540,0
2023-01-01 00:00:01.550,0
2023-01-01 00:00:01.560,0
2023-01-01 00:00:01.570,0
2023-01-01 00:00:01.580,0
2023-01-01 00:00:01.590,0
2023-01-01 00:00:01.600,0
2023-01-01 00:00:01.610,0
2023-01-01 00:00:01.620,0
2023-01-01 00:00:01.630,0
2023-01-01 00:00:01.640,0
2023-01-01 00:00:01.650,0
2023-01-01 00:00:01.660,0
2023-01-01 00:00:01.670,0
2023-01-01 00:00:01.680,0
2023-01-01 00:00:01.690,0
2023-01-01 00:00:01.700,0
2023-01-01 00:00:01.710,0
2023-01-01 00:00:01.720,0
2023-01-01 00:00:01.730,0
2023-01-01 00:00:01.740,0
2023-01-01 00:00:01.750,0
2023-01-01 00:00:01.760,0
2023-01-01 00:00:01.770,0
2023-01-01 00:00:01.780,0
2023-01-01 00:00:01.790,0
2023-01-01 00:00:01.800,0
2023-01-01 00:00:01.810,0
2023-01-01 00:00:01.820,0
2023-01-01 00:00:01.830,0
2023-01-01 00:00:01.840,0
2023-01-01 00:00:01.850,0
2023-01-01 00:00:01.860,0
2023-01-01 00:00:01.870,0
2023-01-01 00:00:01.880,0
2023-01-01 00:00:01.890,0
2023-01-01 00:00:01.900,0
2023-01-01 00:00:01.910,0
2023-01-01 00:00:01.920,0
2023-01-01 00:00:01.930,0
2023-01-01 00:00:01.940,0
2023-01-01 00:00:01.950,0
2023-01-01 00:00:01.960,0
2023-01-01 00:00:01.970,0
2023-01-01 00:00:01.980,0
2023-01-01 00:00:01.990,0
2023-01-01 00:00:02.000,0
2023-01-01 00:00:02.010,0
2023-01-01 00:00:02.020,0
2023-01-01 00:00:02.030,0
2023-01-01 00:00:02.040,0
2023-01-01 00:00:02.050,0
2023-01-01 00:00:02.060,0
2023-01-01 00:00:02.070,0
2023-01-01 00:00:02.080,0
2023-01-01 00:00:02.090,0
2023-01-01 00:00:02.100,0
2023-01-01 00:00:02.110,0
2023-01-01 00:00:02.120,0
2023-01-01 00:00:02.130,0
2023-01-01 00:00:02.140,0
2023-01-01 00:00:02.150,0
2023-01-01 00:00:02.160,0
2023-01-01 00:00:02.170,0
2023-01-01 00:00:02.180,0
2023-01-01 00:00:02.190,0
2023-01-01 00:00:02.200,0
2023-01-01 00:00:02.210,0
2023-01-01 00:00:02.220,0
2023-01-01 00:00:02.230,0
2023-01-01 00:00:02.240,0
2023-01-01 00:00:02.250,0
2023-01-01 00:00:02.260,0
2023-01-01 00:00:02.270,0
2023-01-01 00:00:02.280,0
2023-01-01 00:00:02.290,0
2023-01-01 00:00:02.300,0
2023-01-01 00:00:02.310,0
2023-01-01 00:00:02.320,0
2023-01-01 00:00:02.330,0
2023-01-01 00:00:02.340,0
2023-01-01 00:00:02.350,0
2023-01-01 00:00:02.360,0
2023-01-01 00:00:02.370,0
2023-01-01 00:00:02.380,0
2023-01-01 00:00:02.390,0
2023-01-01 00:00:02.400,0
2023-01-01 00:00:02.410,0
2023-01-01 00:00:02.420,0
2023-01-01 00:00:02.430,0
2023-01-01 00:00:02.440,0
2023-01-01 00:00:02.450,0
2023-01-01 00:00:02.460,0
2023-01-01 00:00:02.470,0
2023-01-01 00:00:02.480,0
2023-01-01 00:00:02.490,0
2023-01-01 00:00:02.500,0
2023-01-01 00:00:02.510,0
2023-01-01 00:00:02.520,0
2023-01-01 00:00:02.530,0
2023-01-01 00:00:02.540,0
2023-01-01 00:00:02.550,0
2023-01-01 00:00:02.560,0
2023-01-01 00:00:02.570,0
2023-01-01 00:00:02.580,0
2023-01-01 00:00:02.590,0
2023-01-01 00:00:02.600,0
2023-01-01 00:00:02.610,0
2023-01-01 00:00:02.620,0
2023-01-01 00:00:02.630,0
2023-01-01 00:00:02.640,0
2023-01-01 00:00:02.650,0
2023-01-01 00:00:02.660,0
2023-01-01 00:00:02.670,0
2023-01-01 00:00:02.680,0
2023-01-01 00:00:02.690,0
2023-01-01 00:00:02.700,0
2023-01-01 00:00:02.710,0
2023-01-01 00:00:02.720,0
2023-01-01 00:00:02.730,0
2023-01-01 00:00:02.740,0
2023-01-01 00:00:02.750,0
2023-01-01 00:00:02.760,0
2023-01-01 00:00:02.770,0
2023-01-01 00:00:02.780,0
2023-01-01 00:00:02.790,0
2023-01-01 00:00:02.800,0
2023-01-01 00:00:02.810,0
2023-01-01 00:00:02.820,0
2023-01-01 00:00:02.830,0
2023-01-01 00:00:02.840,0
2023-01-01 00:00:02.850,0
2023-01-01 00:00:02.860,0
2023-01-01 00:00:02.870,0
2023-01-01 00:00:02.880,0
2023-01-01 00:00:02.890,0
2023-01-01 00:00:02.900,0
2023-01-01 00:00:02.910,0
2023-01-01 00:00:02.920,0
2023-01-01 00:00:02.930,0
2023-01-01 00:00:02.940,0
2023-01-01 00:00:02.950,0
2023-01-01 00:00:02.960,0
2023-01-01 00:00:02.970,0
2023-01-01 00:00:02.980,0
2023-01-01 00:00:02.990,0
2023-01-01 00:00:03.000,0
2023-01-01 00:00:03.010,0
2023-01-01 00:00:03.020,0
2023-01-01 00:00:03.030,0
2023-01-01 00:00:03.040,0
2023-01-01 00:00:03.050,0
2023-01-01 00:00:03.060,0
2023-01-01 00:00:03.070,0
2023-01-01 00:00:03.080,0
2023-01-01 00:00:03.090,0
2023-01-01 00:00:03.100,0
2023-01-01 00:00:03.110,0
2023-01-01 00:00:03.120,0
2023-01-01 00:00:03.130,0
2023-01-01 00:00:03.140,0
2023-01-01 00:00:03.150,0
2023-01-01 00:00:03.160,0
2023-01-01 00:00:03.170,0
2023-01-01 00:00:03.180,0
2023-01-01 00:00:03.190,0
2023-01-01 00:00:03.200,0
2023-01-01 00:00:03.210,0
2023-01-01 00:00:03.220,0
2023-01-01 00:00:03.230,0
2023-01-01 00:00:03.240,0
2023-01-01 00:00:03.250,0
2023-01-01 00:00:03.260,0
2023-01-01 00:00:03.270,0
2023-01-01 00:00:03.280,0
2023-01-01 00:00:03.290,0
2023-01-01 00:00:03.300,0
2023-01-01 00:00:03.310,0
2023-01-01 00:00:03.320,0
2023-01-01 00:00:03.330,0
2023-01-01 00:00:03.340,0
2023-01-01 00:00:03.350,0
2023-01-01 00:00:03.360,0
2023-01-01 00:00:03.370,0
2023-01-01 00:00:03.380,0
2023-01-01 00:00:03.390,0
2023-01-01 00:00:03.400,0
2023-01-01 00:00:03.410,0
2023-01-01 00:00:03.420,0
2023-01-01 00:00:03.430,0
2023-01-01 00:00:03.440,0
2023-01-01 00:00:03.450,0
2023-01-01 00:00:03.460,0
2023-01-01 00:00:03.470,0
2023-01-01 00:00:03.480,0
2023-01-01 00:00:03.490,0
2023-01-01 00:00:03.500,0
2023-01-01 00:00:03.510,0
2023-01-01 00:00:03.520,0
2023-01-01 00:00:03.530,0
2023-01-01 00:00:03.540,0
2023-01-01 00:00:03.550,0
2023-01-01 00:00:03.560,0
2023-01-01 00:00:03.570,0
2023-01-01 00:00:03.580,0
2023-01-01 00:00:03.590,0
2023-01-01 00:00:03.600,0
2023-01-01 00:00:03.610,0
2023-01-01 00:00:03.620,0
2023-01-01 00:00:03.630,0
2023-01-01 00:00:03.640,0
2023-01-01 00:00:03.650,0
2023-01-01 00:00:03.660,0
2023-01-01 00:00:03.670,0
2023-01-01 00:00:03.680,0
2023-01-01 00:00:03.690,0
2023-01-01 00:00:03.700,0
2023-01-01 00:00:03.710,0
2023-01-01 00:00:03.720,0
2023-01-01 00:00:03.730,0
2023-01-01 00:00:03.740,0
2023-01-01 00:00:03.750,0
2023-01-01 00:00:03.760,0
2023-01-01 00:00:03.770,0
2023-01-01 00:00:03.780,0
2023-01-01 00:00:03.790,0
2023-01-01 00:00:03.800,0
2023-01-01 00:00:03.810,0
2023-01-01 00:00:03.820,0
2023-01-01 00:00:03.830,0
2023-01-01 00:00:03.840,0
2023-01-01 00:00:03.850,0
2023-01-01 00:00:03.860,0
2023-01-01 00:00:03.870,0
2023-01-01 00:00:03.880,0
2023-01-01 00:00:03.890,0
2023-01-01 00:00:03.900,0
2023-01-01 00:00:03.910,0
2023-01-01 00:00:03.920,0
2023-01-01 00:00:03.930,0
2023-01-01 00:00:03.940,0
2023-01-01 00:00:03.950,0
2023-01-01 00:00:03.960,0
2023-01-01 00:00:03.970,0
2023-01-01 00:00:03.980,0
2023-01-01 00:00:03.990,0
2023-01-01 00:00:04.000,0
2023-01-01 00:00:04.010,0
2023-01-01 00:00:04.020,0
2023-01-01 00:00:04.030,0
2023-01-01 00:00:04.040,0
2023-01-01 00:00:04.050,0
2023-01-01 00:00:04.060,0
2023-01-01 00:00:04.070,0
2023-01-01 00:00:04.080,0
2023-01-01 00:00:04.090,0
2023-01-01 00:00:04.100,0
2023-01-01 00:00:04.110,0
2023-01-01 00:00:04.120,0
2023-01-01 00:00:04.130,0
2023-01-01 00:00:04.140,0
2023-01-01 00:00:04.150,0
2023-01-01 00:00:04.160,0
2023-01-01 00:00:04.170,0
2023-01-01 00:00:04.180,0
2023-01-01 00:00:04.190,0
2023-01-01 00:00:04.200,0
2023-01-01 00:00:04.210,0
2023-01-01 00:00:04.220,0
2023-01-01 00:00:04.230,0
2023-01-01 00:00:04.240,0
2023-01-01 00:00:04.250,0
2023-01-01 00:00:04.260,0
2023-01-01 00:00:04.270,0
2023-01-01 00:00:04.280,0
2023-01-01 00:00:04.290,0
2023-01-01 00:00:04.300,0
2023-01-01 00:00:04.310,0
2023-01-01 00:00:04.320,0
2023-01-01 00:00:04.330,0
2023-01-01 00:00:04.340,0
2023-01-01 00:00:04.350,0
2023-01-01 00:00:04.360,0
2023-01-01 00:00:04.370,0
2023-01-01 00:00:04.380,0
2023-01-01 00:00:04.390,0
2023-01-01 00:00:04.400,0
2023-01-01 00:00:04.410,0
2023-01-01 00:00:04.420,0
2023-01-01 00:00:04.430,0
2023-01-01 00:00:04.440,0
2023-01-01 00:00:04.450,0
2023-01-01 00:00:04.460,0
2023-01-01 00:00:04.470,0
2023-01-01 00:00:04.480,0
2023-01-01 00:00:04.490,0
2023-01-01 00:00:04.500,0
2023-01-01 00:00:04.510,0
2023-01-01 00:00:04.520,0
2023-01-01 00:00:04.530,0
2023-01-01 00:00:04.540,0
2023-01-01 00:00:04.550,0
2023-01-01 00:00:04.560,0
2023-01-01 00:00:04.570,0
2023-01-01 00:00:04.580,0
2023-01-01 00:00:04.590,0
2023-01-01 00:00:04.600,0
2023-01-01 00:00:04.610,0
2023-01-01 00:00:04.620,0
2023-01-01 00:00:04.630,0
2023-01-01 00:00:04.640,0
2023-01-01 00:00:04.650,0
2023-01-01 00:00:04.660,0
2023-01-01 00:00:04.670,0
2023-01-01 00:00:04.680,0
2023-01-01 00:00:04.690,0
2023-01-01 00:00:04.700,0
2023-01-01 00:00:04.710,0
2023-01-01 00:00:04.720,0
2023-01-01 00:00:04.730,0
2023-01-01 00:00:04.740,0
2023-01-01 00:00:04.750,0
2023-01-01 00:00:04.760,0
2023-01-01 00:00:04.770,0
2023-01-01 00:00:04.780,0
2023-01-01 00:00:04.790,0
2023-01-01 00:00:04.800,0
2023-01-01 00:00:04.810,0
2023-01-01 00:00:04.820,0
2023-01-01 00:00:04.830,0
2023-01-01 00:00:04.840,0
2023-01-01 00:00:04.850,0
2023-01-01 00:00:04.860,0
2023-01-01 00:00:04.870,0
2023-01-01 00:00:04.880,0
2023-01-01 00:00:04.890,0
2023-01-01 00:00:04.900,0
2023-01-01 00:00:04.910,0
2023-01-01 00:00:04.920,0
2023-01-01 00:00:04.930,0
2023-01-01 00:00:04.940,0
2023-01-01 00:00:04.950,0
2023-01-01 00:00:04.960,0
2023-01-01 00:00:04.970,0
2023-01-01 00:00:04.980,0
2023-01-01 00:00:04.990,0
2023-01-01 00:00:05.000,0
2023-01-01 00:00:05.010,0
2023-01-01 00:00:05.020,0
2023-01-01 00:00:05.030,0
2023-01-01 00:00:05.040,0
2023-01-01 00:00:05.050,0
2023-01-01 00:00:05.060,0
2023-01-01 00:00:05.070,0
2023-01-01 00:00:05.080,0
2023-01-01 00:00:05.090,0
2023-01-01 00:00:05.100,0
2023-01-01 00:00:05.110,0
2023-01-01 00:00:05.120,0
2023-01-01 00:00:05.130,0
2023-01-01 00:00:05.140,0
2023-01-01 00:00:05.150,0
2023-01-01 00:00:05.160,0
2023-01-01 00:00:05.170,0
2023-01-01 00:00:05.180,0
2023-01-01 00:00:05.190,0
2023-01-01 00:00:05.200,0
2023-01-01 00:00:05.210,0
2023-01-01 00:00:05.220,0
2023-01-01 00:00:05.230,0
2023-01-01 00:00:05.240,0
2023-01-01 00:00:05.250,0
2023-01-01 00:00:05.260,0
2023-01-01 00:00:05.270,0
2023-01-01 00:00:05.280,0
2023-01-01 00:00:05.290,0
2023-01-01 00:00:05.300,0
2023-01-01 00:00:05.310,0
2023-01-01 00:00:05.320,0
2023-01-01 00:00:05.330,0
2023-01-01 00:00:05.340,0
2023-01-01 00:00:05.350,0
2023-01-01 00:00:05.360,0
2023-01-01 00:00:05.370,0
2023-01-01 00:00:05.380,0
2023-01-01 00:00:05.390,0
2023-01-01 00:00:05.400,0
2023-01-01 00:00:05.410,0
2023-01-01 00:00:05.420,0
2023-01-01 00:00:05.430,0
2023-01-01 00:00:05.440,0
2023-01-01 00:00:05.450,0
2023-01-01 00:00:05.460,0
2023-01-01 00:00:05.470,0
2023-01-01 00:00:05.480,0
2023-01-01 00:00:05.490,0
2023-01-01 00:00:05.500,0
2023-01-01 00:00:05.510,0
2023-01-01 00:00:05.520,0
2023-01-01 00:00:05.530,0
2023-01-01 00:00:05.540,0
2023-01-01 00:00:05.550,0
2023-01-01 00:00:05.560,0
2023-01-01 00:00:05.570,0
2023-01-01 00:00:05.580,0
2023-01-01 00:00:05.590,0
2023-01-01 00:00:05.600,0
2023-01-01 00:00:05.610,0
2023-01-01 00:00:05.620,0
2023-01-01 00:00:05.630,0
2023-01-01 00:00:05.640,0
2023-01-01 00:00:05.650,0
2023-01-01 00:00:05.660,0
2023-01-01 00:00:05.670,0
2023-01-01 00:00:05.680,0
2023-01-01 00:00:05.690,0
2023-01-01 00:00:05.700,0
2023-01-01 00:00:05.710,0
2023-01-01 00:00:05.720,0
2023-01-01 00:00:05.730,0
2023-01-01 00:00:05.740,0
2023-01-01 00:00:05.750,0
2023-01-01 00:00:05.760,0
2023-01-01 00:00:05.770,0
2023-01-01 00:00:05.780,0
2023-01-01 00:00:05.790,0
2023-01-01 00:00:05.800,0
2023-01-01 00:00:05.810,0
2023-01-01 00:00:05.820,0
2023-01-01 00:00:05.830,0
2023-01-01 00:00:05.840,0
2023-01-01 00:00:05.850,0
2023-01-01 00:00:05.860,0
2023-01-01 00:00:05.870,0
2023-01-01 00:00:05.880,0
2023-01-01 00:00:05.890,0
2023-01-01 00:00:05.900,0
2023-01-01 00:00:05.910,0
2023-01-01 00:00:05.920,0
2023-01-01 00:00:05.930,0
2023-01-01 00:00:05.940,0
2023-01-01 00:00:05.950,0
2023-01-01 00:00:05.960,0
2023-01-01 00:00:05.970,0
2023-01-01 00:00:05.980,0
2023-01-01 00:00:05.990,0
2023-01-01 00:00:06.000,0
2023-01-01 00:00:06.010,0
2023-01-01 00:00:06.020,0
2023-01-01 00:00:06.030,0
2023-01-01 00:00:06.040,0
2023-01-01 00:00:06.050,0
2023-01-01 00:00:06.060,0
2023-01-01 00:00:06.070,0
2023-01-01 00:00:06.080,0
2023-01-01 00:00:06.090,0
2023-01-01 00:00:06.100,0
2023-01-01 00:00:06.110,0
2023-01-01 00:00:06.120,0
2023-01-01 00:00:06.130,0
2023-01-01 00:00:06.140,0
2023-01-01 00:00:06.150,0
2023-01-01 00:00:06.160,0
2023-01-01 00:00:06.170,0
2023-01-01 00:00:06.180,0
2023-01-01 00:00:06.190,0
2023-01-01 00:00:06.200,0
2023-01-01 00:00:06.210,0
2023-01-01 00:00:06.220,0
2023-01-01 00:00:06.230,0
2023-01-01 00:00:06.240,0
2023-01-01 00:00:06.250,0
2023-01-01 00:00:06.260,0
2023-01-01 00:00:06.270,0
2023-01-01 00:00:06.280,0
2023-01-01 00:00:06.290,0
2023-01-01 00:00:06.300,0
2023-01-01 00:00:06.310,0
2023-01-01 00:00:06.320,0
2023-01-01 00:00:06.330,0
2023-01-01 00:00:06.340,0
2023-01-01 00:00:06.350,0
2023-01-01 00:00:06.360,0
2023-01-01 00:00:06.370,0
2023-01-01 00:00:06.380,0
2023-01-01 00:00:06.390,0
2023-01-01 00:00:06.400,0
2023-01-01 00:00:06.410,0
2023-01-01 00:00:06.420,0
2023-01-01 00:00:06.430,0
2023-01-01 00:00:06.440,0
2023-01-01 00:00:06.450,0
2023-01-01 00:00:06.460,0
2023-01-01 00:00:06.470,0
2023-01-01 00:00:06.480,0
2023-01-01 00:00:06.490,0
2023-01-01 00:00:06.500,0
2023-01-01 00:00:06.510,0
2023-01-01 00:00:06.520,0
2023-01-01 00:00:06.530,0
2023-01-01 00:00:06.540,0
2023-01-01 00:00:06.550,0
2023-01-01 00:00:06.560,0
2023-01-01 00:00:06.570,0
2023-01-01 00:00:06.580,0
2023-01-01 00:00:06.590,0
2023-01-01 00:00:06.600,0
2023-01-01 00:00:06.610,0
2023-01-01 00:00:06.620,0
2023-01-01 00:00:06.630,0
2023-01-01 00:00:06.640,0
2023-01-01 00:00:06.650,0
2023-01-01 00:00:06.660,0
2023-01-01 00:00:06.670,0
2023-01-01 00:00:06.680,0
2023-01-01 00:00:06.690,0
2023-01-01 00:00:06.700,0
2023-01-01 00:00:06.710,0
2023-01-01 00:00:06.720,0
2023-01-01 00:00:06.730,0
2023-01-01 00:00:06.740,0
2023-01-01 00:00:06.750,0
2023-01-01 00:00:06.760,0
2023-01-01 00:00:06.770,0
2023-01-01 00:00:06.780,0
2023-01-01 00:00:06.790,0
2023-01-01 00:00:06.800,0
2023-01-01 00:00:06.810,0
2023-01-01 00:00:06.820,0
2023-01-01 00:00:06.830,0
2023-01-01 00:00:06.840,0
2023-01-01 00:00:06.850,0
2023-01-01 00:00:06.860,0
2023-01-01 00:00:06.870,0
2023-01-01 00:00:06.880,0
2023-01-01 00:00:06.890,0
2023-01-01 00:00:06.900,0
2023-01-01 00:00:06.910,0
2023-01-01 00:00:06.920,0
2023-01-01 00:00:06.930,0
2023-01-01 00:00:06.940,0
2023-01-01 00:00:06.950,0
2023-01-01 00:00:06.960,0
2023-01-01 00:00:06.970,0
2023-01-01 00:00:06.980,0
2023-01-01 00:00:06.990,0
2023-01-01 00:00:07.000,0
2023-01-01 00:00:07.010,0
2023-01-01 00:00:07.020,0
2023-01-01 00:00:07.030,0
2023-01-01 00:00:07.040,0
2023-01-01 00:00:07.050,0
2023-01-01 00:00:07.060,0
2023-01-01 00:00:07.070,0
2023-01-01 00:00:07.080,0
2023-01-01 00:00:07.090,0
2023-01-01 00:00:07.100,0
2023-01-01 00:00:07.110,0
2023-01-01 00:00:07.120,0
2023-01-01 00:00:07.130,0
2023-01-01 00:00:07.140,0
2023-01-01 00:00:07.150,0
2023-01-01 00:00:07.160,0
2023-01-01 00:00:07.170,0
2023-01-01 00:00:07.180,0
2023-01-01 00:00:07.190,0
2023-01-01 00:00:07.200,0
2023-01-01 00:00:07.210,0
2023-01-01 00:00:07.220,0
2023-01-01 00:00:07.230,0
2023-01-01 00:00:07.240,0
2023-01-01 00:00:07.250,0
2023-01-01 00:00:07.260,0
2023-01-01 00:00:07.270,0
2023-01-01 00:00:07.280,0
2023-01-01 00:00:07.290,0
2023-01-01 00:00:07.300,0
2023-01-01 00:00:07.310,0
2023-01-01 00:00:07.320,0
2023-01-01 00:00:07.330,0
2023-01-01 00:00:07.340,0
2023-01-01 00:00:07.350,0
2023-01-01 00:00:07.360,0
2023-01-01 00:00:07.370,0
2023-01-01 00:00:07.380,0
2023-01-01 00:00:07.390,0
2023-01-01 00:00:07.400,0
2023-01-01 00:00:07.410,0
2023-01-01 00:00:07.420,0
2023-01-01 00:00:07.430,0
2023-01-01 00:00:07.440,0
2023-01-01 00:00:07.450,0
2023-01-01 00:00:07.460,0
2023-01-01 00:00:07.470,0
2023-01-01 00:00:07.480,0
2023-01-01 00:00:07.490,0
2023-01-01 00:00:07.500,0
2023-01-01 00:00:07.510,0
2023-01-01 00:00:07.520,0
2023-01-01 00:00:07.530,0
2023-01-01 00:00:07.540,0
2023-01-01 00:00:07.550,0
2023-01-01 00:00:07.560,0
2023-01-01 00:00:07.570,0
2023-01-01 00:00:07.580,0
2023-01-01 00:00:07.590,0
2023-01-01 00:00:07.600,0
2023-01-01 00:00:07.610,0
2023-01-01 00:00:07.620,0
2023-01-01 00:00:07.630,0
2023-01-01 00:00:07.640,0
2023-01-01 00:00:07.650,0
2023-01-01 00:00:07.660,0
2023-01-01 00:00:07.670,0
2023-01-01 00:00:07.680,0
2023-01-01 00:00:07.690,0
2023-01-01 00:00:07.700,0
2023-01-01 00:00:07.710,0
2023-01-01 00:00:07.720,0
2023-01-01 00:00:07.730,0
2023-01-01 00:00:07.740,0
2023-01-01 00:00:07.750,0
2023-01-01 00:00:07.760,0
2023-01-01 00:00:07.770,0
2023-01-01 00:00:07.780,0
2023-01-01 00:00:07.790,0
2023-01-01 00:00:07.800,0
2023-01-01 00:00:07.810,0
2023-01-01 00:00:07.820,0
2023-01-01 00:00:07.830,0
2023-01-01 00:00:07.840,0
2023-01-01 00:00:07.850,0
2023-01-01 00:00:07.860,0
2023-01-01 00:00:07.870,0
2023-01-01 00:00:07.880,0
2023-01-01 00:00:07.890,0
2023-01-01 00:00:07.900,0
2023-01-01 00:00:07.910,0
2023-01-01 00:00:07.920,0
2023-01-01 00:00:07.930,0
2023-01-01 00:00:07.940,0
2023-01-01 00:00:07.950,0
2023-01-01 00:00:07.960,0
2023-01-01 00:00:07.970,0
2023-01-01 00:00:07.980,0
2023-01-01 00:00:07.990,0
2023-01-01 00:00:08.000,0
2023-01-01 00:00:08.010,0
2023-01-01 00:00:08.020,0
2023-01-01 00:00:08.030,0
2023-01-01 00:00:08.040,0
2023-01-01 00:00:08.050,0
2023-01-01 00:00:08.060,0
2023-01-01 00:00:08.070,0
2023-01-01 00:00:08.080,0
2023-01-01 00:00:08.090,0
2023-01-01 00:00:08.100,0
2023-01-01 00:00:08.110,0
2023-01-01 00:00:08.120,0
2023-01-01 00:00:08.130,0
2023-01-01 00:00:08.140,0
2023-01-01 00:00:08.150,0
2023-01-01 00:00:08.160,0
2023-01-01 00:00:08.170,0
2023-01-01 00:00:08.180,0
2023-01-01 00:00:08.190,0
2023-01-01 00:00:08.200,0
2023-01-01 00:00:08.210,0
